"date","geography","geography code","Population: All usual residents aged 16 to 74; measures: Value"
"2011","E00077420","E00077420",22
"2011","E00077429","E00077429",364
"2011","E00077430","E00077430",31
"2011","E00077437","E00077437",513
"2011","E00077439","E00077439",28
"2011","E00077422","E00077422",3518
"2011","E00077423","E00077423",28
"2011","E00077424","E00077424",54
"2011","E00077425","E00077425",43
"2011","E00077426","E00077426",42
"2011","E00077428","E00077428",219
"2011","E00077432","E00077432",41
"2011","E00077435","E00077435",54
"2011","E00077441","E00077441",36
"2011","E00077442","E00077442",186
"2011","E00077443","E00077443",77
"2011","E00077417","E00077417",32
"2011","E00077418","E00077418",29
"2011","E00077421","E00077421",28
"2011","E00172729","E00172729",6365
"2011","E00172730","E00172730",68
"2011","E00077590","E00077590",51
"2011","E00077591","E00077591",64
"2011","E00077598","E00077598",198
"2011","E00077599","E00077599",78
"2011","E00077600","E00077600",117
"2011","E00077583","E00077583",216
"2011","E00077584","E00077584",139
"2011","E00077587","E00077587",82
"2011","E00077588","E00077588",47
"2011","E00077595","E00077595",131
"2011","E00077574","E00077574",94
"2011","E00077582","E00077582",74
"2011","E00077585","E00077585",54
"2011","E00077586","E00077586",20
"2011","E00077594","E00077594",153
